	index	Id	v_type	attributes.osmid	attributes.tagvalue	attributes.tagname	Lon_x	Lat_x	attributes.resolution	attributes.h3index	lat	lon	Lat_y	Lon_y	Population	h3index	res	source	t	factID
21030	112	891f1d18a73ffff	h3place				13.70349	52.88249	9.0		52.882492907674845	13.70348954679433	52.88263888893119	13.70125000001096	0.8831158145270541	891f1d18a73ffff	9	data4good.population	2019	demographics.population
21036	113	891f1d183b7ffff	h3place				13.66063	52.9094	9.0		52.909395837309944	13.660634224028904	52.91069444448677	13.66097222223315	1.1580878160234973	891f1d183b7ffff	9	data4good.population	2019	demographics.population
21100	114	891f1d03503ffff	h3place				13.80519	52.96188	9.0		52.96187561697619	13.805185695234599	52.96152777782015	13.806250000011044	0.9771527191922896	891f1d03503ffff	9	data4good.population	2019	demographics.population
21120	116	891f1d0f517ffff	h3place				13.94077	52.85195	9.0		52.85194931048815	13.940768910681792	52.85208333337561	13.942361111122263	0.9885072328726938	891f1d0f517ffff	9	data4good.population	2019	demographics.population
21139	118	891f1d0aadbffff	h3place				13.79692	52.82659	9.0		52.82659035110939	13.796917976968455	52.82736111115337	13.79708333334437	2.6038021500922697	891f1d0aadbffff	9	data4good.population	2019	demographics.population
21223	119	891f1d0aad7ffff	h3place				13.80438	52.82947	9.0		52.829472696333625	13.804375091942909	52.82902777782004	13.803194444455489	2.6038021500922697	891f1d0aad7ffff	9	data4good.population	2019	demographics.population
21308	120	891f1d0ae4bffff	h3place				13.78368	52.83319	9.0		52.83318879966937	13.783678508265362	52.83402777782004	13.784027777788804	2.6038021500922697	891f1d0ae4bffff	9	data4good.population	2019	demographics.population
21317	142	891f1d03423ffff	h3place				13.78242	52.95812	9.0		52.95811758255709	13.78242264355484	52.95763888893125	13.783750000011027	0.9771527191922896	891f1d03423ffff	9	data4good.population	2019	demographics.population
21381	143	891f1d0ac6fffff	h3place				13.81825	52.8499	9.0		52.84989511052794	13.818254133017767	52.849027777820055	13.820138888899944	2.6038021500922697	891f1d0ac6fffff	9	data4good.population	2019	demographics.population
21403	144	891f1d0a3afffff	h3place				13.77281	52.84237	9.0		52.84237467313481	13.772806072878835	52.84263888893116	13.772916666677684	2.6038021500922697	891f1d0a3afffff	9	data4good.population	2019	demographics.population
21450	145	891f1d0262bffff	h3place				13.83236	52.97567	9.0		52.975674243335064	13.8323603320702	52.97708333337571	13.832361111122175	0.9771527191922896	891f1d0262bffff	9	data4good.population	2019	demographics.population
21490	146	891f1d18163ffff	h3place				13.66809	52.91228	9.0		52.91228331310654	13.668091352418958	52.91097222226455	13.66819444445538	1.1580878160234973	891f1d18163ffff	9	data4good.population	2019	demographics.population
21494	148	891f1d080b3ffff	h3place				13.76982	52.81276	9.0		52.812758517167374	13.76981523730572	52.81236111115336	13.770972222233238	2.6038021500922697	891f1d080b3ffff	9	data4good.population	2019	demographics.population
21540	149	891f1d000dbffff	h3place				13.86095	52.93323	9.0		52.93322691923048	13.86094965252485	52.93208333337568	13.859305555566642	1.0738071421188593	891f1d000dbffff	9	data4good.population	2019	demographics.population
21547	150	891f1d10ab3ffff	h3place				13.82652	53.02183	9.0		53.021834844757564	13.826523454837222	53.02180555559797	13.825972222233284	0.7043473168458294	891f1d10ab3ffff	9	data4good.population	2019	demographics.population
21556	151	891f1d00e23ffff	h3place				13.94658	52.91602	9.0		52.916021894655756	13.946576614643615	52.91708333337567	13.945138888900043	1.0738071421188593	891f1d00e23ffff	9	data4good.population	2019	demographics.population
21562	152	891f1d18d57ffff	h3place				13.72884	52.92073	9.0		52.920727798800385	13.728837393528138	52.921250000042335	13.727361111122091	1.1580878160234973	891f1d18d57ffff	9	data4good.population	2019	demographics.population
21595	154	891f1d0aa8fffff	h3place				13.81455	52.83006	9.0		52.830056846724894	13.81454997937166	52.8306944444867	13.81375000001105	2.6038021500922697	891f1d0aa8fffff	9	data4good.population	2019	demographics.population
21645	155	891f1d0a317ffff	h3place				13.76263	52.84179	9.0		52.84178690100588	13.762631066292167	52.842083333375605	13.7651388888999	2.6038021500922697	891f1d0a317ffff	9	data4good.population	2019	demographics.population
21660	156	891f1d0a393ffff	h3place				13.75447	52.84867	9.0		52.84867382050772	13.754474301782196	52.84875000004227	13.752916666677669	2.6038021500922697	891f1d0a393ffff	9	data4good.population	2019	demographics.population
21860	55	891f1d0a2abffff	h3place				13.73211	52.84002	9.0		52.84001845274468	13.73210919761466	52.8395833333756	13.73208333334432	2.6038021500922697	891f1d0a2abffff	9	data4good.population	2019	demographics.population
21865	158	891f1d0e647ffff	h3place				13.95028	52.8623	9.0		52.86229552052884	13.950280256449556	52.86125000004228	13.949027777788936	1.1645104365383094	891f1d0e647ffff	9	data4good.population	2019	demographics.population
21916	159	891f1d115a3ffff	h3place				13.70303	53.02938	9.0		53.02937667135578	13.703032060188626	53.02958333337576	13.703472222233184	0.7043473168458294	891f1d115a3ffff	9	data4good.population	2019	demographics.population
21935	160	891f1d0f5b7ffff	h3place				13.95062	52.85741	9.0		52.85740899936762	13.950616654621387	52.8584722222645	13.952361111122272	1.1645104365383094	891f1d0f5b7ffff	9	data4good.population	2019	demographics.population
22159	65	891f1d0a233ffff	h3place				13.73483	52.83772	9.0		52.83772322230149	13.73482850175476	52.8370833333756	13.7373611111221	2.6038021500922697	891f1d0a233ffff	9	data4good.population	2019	demographics.population
22232	162	891f1d0a0b3ffff	h3place				13.74833	52.86303	9.0		52.86303317106203	13.748333478280202	52.86347222226451	13.749027777788775	0.8831158145270541	891f1d0a0b3ffff	9	data4good.population	2019	demographics.population
22281	163	891f1d01343ffff	h3place				13.81924	52.87202	9.0		52.87202352770016	13.819242177246474	52.87291666670896	13.818194444455498	1.6785907370469983	891f1d01343ffff	9	data4good.population	2019	demographics.population
22323	164	891f1d0a88bffff	h3place				13.82606	52.84789	9.0		52.8478895368794	13.826060752514822	52.84708333337561	13.825138888899948	2.6038021500922697	891f1d0a88bffff	9	data4good.population	2019	demographics.population
22324	165	891f1d0360bffff	h3place				13.75053	52.93913	9.0		52.93913277317991	13.750526538838153	52.93847222226457	13.749305555566554	1.1580878160234973	891f1d0360bffff	9	data4good.population	2019	demographics.population
22368	166	891f1d01063ffff	h3place				13.81311	52.88638	9.0		52.88638221479899	13.813111950301021	52.886527777820085	13.81097222223327	1.6785907370469983	891f1d01063ffff	9	data4good.population	2019	demographics.population
22418	167	891f1d0ae6bffff	h3place				13.79657	52.83148	9.0		52.83147759700079	13.79657054819968	52.832361111153375	13.797916666677704	2.6038021500922697	891f1d0ae6bffff	9	data4good.population	2019	demographics.population
22463	168	891f1d029bbffff	h3place				13.98845	52.97715	9.0		52.97715363741804	13.988447515590632	52.976805555597934	13.989305555566746	0.996260598231576	891f1d029bbffff	9	data4good.population	2019	demographics.population
22540	169	891f1d11a8bffff	h3place				13.74499	52.98044	9.0		52.9804355990736	13.744989107398494	52.979583333375714	13.744861111122106	1.1580878160234973	891f1d11a8bffff	9	data4good.population	2019	demographics.population
22629	170	891f1d0a363ffff	h3place				13.76333	52.83201	9.0		52.832014377384475	13.763330919434386	52.83180555559782	13.7651388888999	2.6038021500922697	891f1d0a363ffff	9	data4good.population	2019	demographics.population
22632	171	891f1d0aa07ffff	h3place				13.81998	52.82546	9.0		52.82546101391072	13.819983363279686	52.826805555597815	13.820972222233278	2.6038021500922697	891f1d0aa07ffff	9	data4good.population	2019	demographics.population
22712	172	891f1d0a42fffff	h3place				13.7378	52.86733	9.0		52.867326981803224	13.737804441681833	52.86763888893118	13.74013888889988	0.8831158145270541	891f1d0a42fffff	9	data4good.population	2019	demographics.population
22740	173	891f1d11a8fffff	h3place				13.75009	52.98073	9.0		52.98073086167195	13.750086873394304	52.979583333375714	13.750416666677664	1.1580878160234973	891f1d11a8fffff	9	data4good.population	2019	demographics.population
22968	68	891f1d0ae67ffff	h3place				13.80403	52.83436	9.0		52.83435980010603	13.804028190618103	52.83347222226448	13.802083333344374	2.6038021500922697	891f1d0ae67ffff	9	data4good.population	2019	demographics.population
23000	71	891f1d0b187ffff	h3place				13.71011	52.82647	9.0		52.8264720502457	13.710105359493081	52.82763888893115	13.710694444455411	2.6038021500922697	891f1d0b187ffff	9	data4good.population	2019	demographics.population
23009	176	891f1d1521bffff	h3place				13.90478	53.00182	9.0		53.001821869934915	13.904780772475421	53.00097222226462	13.903194444455568	0.996260598231576	891f1d1521bffff	9	data4good.population	2019	demographics.population
23052	177	891f1d11a0bffff	h3place				13.74807	52.97327	9.0		52.973270484734165	13.748065638974618	52.97236111115349	13.746527777788774	1.1580878160234973	891f1d11a0bffff	9	data4good.population	2019	demographics.population
23104	178	891f1d0a87bffff	h3place				13.82947	52.83582	9.0		52.83581873723113	13.8294682302434	52.83486111115337	13.827916666677728	2.6038021500922697	891f1d0a87bffff	9	data4good.population	2019	demographics.population
23217	179	891f1d0a23bffff	h3place				13.73246	52.83513	9.0		52.83513258332755	13.732461360655844	52.83430555559782	13.734027777788764	2.6038021500922697	891f1d0a23bffff	9	data4good.population	2019	demographics.population
23242	181	891f1d0a347ffff	h3place				13.75553	52.83402	9.0		52.834016336853416	13.75552589395586	52.83430555559782	13.755972222233224	2.6038021500922697	891f1d0a347ffff	9	data4good.population	2019	demographics.population
23301	182	891f1d0b517ffff	h3place				13.69142	52.83765	9.0		52.83764855181456	13.69142074766293	52.83763888893115	13.692083333344286	0.8831158145270541	891f1d0b517ffff	9	data4good.population	2019	demographics.population
23365	183	891f1d0aaabffff	h3place				13.82235	52.82805	9.0		52.828050644091704	13.822354273667337	52.82763888893115	13.824305555566614	2.6038021500922697	891f1d0aaabffff	9	data4good.population	2019	demographics.population
23457	184	891f1d0a0a3ffff	h3place				13.75105	52.86074	9.0		52.86073844695689	13.75105331293482	52.86041666670895	13.75263888889989	0.8831158145270541	891f1d0a0a3ffff	9	data4good.population	2019	demographics.population
23493	185	891f1d0a0d3ffff	h3place				13.72561	52.85926	9.0		52.85926246802525	13.725612036996628	52.860138888931175	13.724027777788756	2.6038021500922697	891f1d0a0d3ffff	9	data4good.population	2019	demographics.population
23512	186	891f1d18c67ffff	h3place				13.70882	52.91466	9.0		52.91466336172204	13.708821816236497	52.91375000004233	13.710416666677634	0.8831158145270541	891f1d18c67ffff	9	data4good.population	2019	demographics.population
23515	187	891f1d02bbbffff	h3place				13.97176	52.95908	9.0		52.95908044256802	13.971763274554025	52.958750000042365	13.9734722222334	1.0738071421188593	891f1d02bbbffff	9	data4good.population	2019	demographics.population
23516	188	891f1d0097bffff	h3place				14.00298	52.91428	9.0		52.9142788576182	14.002984061229578	52.91347222226455	14.004583333344536	1.0738071421188593	891f1d0097bffff	9	data4good.population	2019	demographics.population
23624	190	891f1d0aa9bffff	h3place				13.80675	52.83206	9.0		52.83206242231617	13.806745412732518	52.83319444448671	13.805972222233269	2.6038021500922697	891f1d0aa9bffff	9	data4good.population	2019	demographics.population
23640	191	891f1d102dbffff	h3place				13.71086	53.02739	9.0		53.02738705508326	13.710860478220388	53.0265277778202	13.709027777788744	0.7043473168458294	891f1d102dbffff	9	data4good.population	2019	demographics.population
23644	192	891f1d0f513ffff	h3place				13.93568	52.85166	9.0		52.85166259712942	13.93567705711261	52.85125000004228	13.934027777788923	0.9885072328726938	891f1d0f513ffff	9	data4good.population	2019	demographics.population
23676	214	891f1d0aa1bffff	h3place				13.80981	52.82488	9.0		52.82487735767706	13.809808952294363	52.825416666708925	13.80958333334438	2.6038021500922697	891f1d0aa1bffff	9	data4good.population	2019	demographics.population
23704	215	891f1d13137ffff	h3place				13.706	53.05889	9.0		53.05889068644547	13.706002064182515	53.05763888893133	13.706527777788745	0.5070201452298023	891f1d13137ffff	9	data4good.population	2019	demographics.population
23705	216	891f1d1a95bffff	h3place				13.7189	52.95199	9.0		52.95199119194989	13.718900164312428	52.95152777782014	13.719027777788751	1.1580878160234973	891f1d1a95bffff	9	data4good.population	2019	demographics.population
23729	217	891f1d0a80fffff	h3place				13.83421	52.841	9.0		52.84099680133838	13.834211889321015	52.84125000004227	13.83180555556662	2.6038021500922697	891f1d0a80fffff	9	data4good.population	2019	demographics.population
23786	219	891f1d01073ffff	h3place				13.81039	52.88868	9.0		52.88867754539712	13.81039265742592	52.887916666708975	13.807916666677713	1.6785907370469983	891f1d01073ffff	9	data4good.population	2019	demographics.population
23800	220	891f1d03493ffff	h3place				13.76371	52.96928	9.0		52.96927939619852	13.763708467396944	52.969861111153485	13.762083333344345	1.1580878160234973	891f1d03493ffff	9	data4good.population	2019	demographics.population
23862	221	891f1d0a3abffff	h3place				13.76772	52.84208	9.0		52.84208089400177	13.767718504025602	52.842083333375605	13.770138888899904	2.6038021500922697	891f1d0a3abffff	9	data4good.population	2019	demographics.population
23866	222	891f1d0f5c7ffff	h3place				13.93059	52.85138	9.0		52.851375669421	13.930585332176568	52.85125000004228	13.931250000011143	0.9885072328726938	891f1d0f5c7ffff	9	data4good.population	2019	demographics.population
23875	223	891f1d0f08bffff	h3place				13.91633	52.83585	9.0		52.8358512657711	13.916327435582154	52.836527777820045	13.915416666677798	0.9885072328726938	891f1d0f08bffff	9	data4good.population	2019	demographics.population
23880	224	891f1d01517ffff	h3place				13.82903	52.91425	9.0		52.91425449330044	13.829034719040216	52.91402777782011	13.826805555566615	1.0738071421188593	891f1d01517ffff	9	data4good.population	2019	demographics.population
23897	225	891f1d0a107ffff	h3place				13.78194	52.85762	9.0		52.857617895459455	13.7819358632912	52.85819444448673	13.779861111122134	2.6038021500922697	891f1d0a107ffff	9	data4good.population	2019	demographics.population
24109	85	891f1d0abc3ffff	h3place				13.83762	52.82892	9.0		52.82892425265687	13.837617615221449	52.8295833333756	13.83875000001107	2.6038021500922697	891f1d0abc3ffff	9	data4good.population	2019	demographics.population
24301	87	891f1d0a237ffff	h3place				13.73992	52.83802	9.0		52.83801837455145	13.739915032770279	52.83736111115338	13.740694444455436	2.6038021500922697	891f1d0a237ffff	9	data4good.population	2019	demographics.population
24307	229	891f1d0e607ffff	h3place				13.96013	52.86775	9.0		52.86775377882409	13.960130632694725	52.8673611111534	13.959305555566722	1.1645104365383094	891f1d0e607ffff	9	data4good.population	2019	demographics.population
24337	230	891f1d00597ffff	h3place				13.89492	52.95965	9.0		52.959649184869825	13.894924261157987	52.95986111115348	13.89291666667778	0.9553310608563964	891f1d00597ffff	9	data4good.population	2019	demographics.population
24454	231	891f1d0a203ffff	h3place				13.72466	52.83713	9.0		52.83713227655009	13.724655834585773	52.836527777820045	13.725138888899869	2.6038021500922697	891f1d0a203ffff	9	data4good.population	2019	demographics.population
24495	232	891f1d0a3c3ffff	h3place				13.74737	52.8409	9.0		52.840903638989936	13.747369540562048	52.84125000004227	13.746250000010996	2.6038021500922697	891f1d0a3c3ffff	9	data4good.population	2019	demographics.population
24567	234	891f1d1030bffff	h3place				13.76222	53.02547	9.0		53.02547486525287	13.762224193572353	53.02458333337575	13.761250000011009	0.7043473168458294	891f1d1030bffff	9	data4good.population	2019	demographics.population
24617	256	891f1d19b2fffff	h3place				13.68562	52.84712	9.0		52.84712133581698	13.685624174177734	52.84625000004228	13.686805555566504	0.8831158145270541	891f1d19b2fffff	9	data4good.population	2019	demographics.population
24631	259	891f1d0a443ffff	h3place				13.71236	52.86585	9.0		52.86584807879469	13.712362047458141	52.86458333337562	13.713194444455414	2.6038021500922697	891f1d0a443ffff	9	data4good.population	2019	demographics.population
24670	260	891f1d03517ffff	h3place				13.80756	52.96446	9.0		52.964460421642976	13.807560814650905	52.96319444448681	13.807361111122155	0.9771527191922896	891f1d03517ffff	9	data4good.population	2019	demographics.population
24854	93	891f1d0ae43ffff	h3place				13.78605	52.83578	9.0		52.83577871166882	13.78604798932317	52.83680555559782	13.78458333334436	2.6038021500922697	891f1d0ae43ffff	9	data4good.population	2019	demographics.population
24919	262	891f1d0ae27ffff	h3place				13.81386	52.83983	9.0		52.8398308030523	13.813857600573215	52.83902777782004	13.814305555566609	2.6038021500922697	891f1d0ae27ffff	9	data4good.population	2019	demographics.population
24986	263	891f1d0a35bffff	h3place				13.74535	52.83343	9.0		52.833427168069385	13.745352911530636	52.83319444448671	13.747361111122109	2.6038021500922697	891f1d0a35bffff	9	data4good.population	2019	demographics.population
25034	264	891f1d10457ffff	h3place				13.71894	53.0572	9.0		53.05719905313907	13.718937019150948	53.05708333337578	13.717638888899865	0.5070201452298023	891f1d10457ffff	9	data4good.population	2019	demographics.population
25085	265	891f1d01c9bffff	h3place				13.8732	52.90452	9.0		52.904520754682444	13.873197380292998	52.90375000004232	13.873194444455542	1.0738071421188593	891f1d01c9bffff	9	data4good.population	2019	demographics.population
25165	266	891f1d0a297ffff	h3place				13.72395	52.8469	9.0		52.84690314720253	13.72395029991636	52.84597222226449	13.722361111122089	2.6038021500922697	891f1d0a297ffff	9	data4good.population	2019	demographics.population
25290	267	891f1d0abd7ffff	h3place				13.83999	52.83151	9.0		52.83151347860746	13.83998947809297	52.83041666670893	13.84013888889996	2.6038021500922697	891f1d0abd7ffff	9	data4good.population	2019	demographics.population
25307	268	891f1d0a873ffff	h3place				13.83184	52.83841	9.0		52.838407835759945	13.831839957634013	52.83763888893115	13.830138888899953	2.6038021500922697	891f1d0a873ffff	9	data4good.population	2019	demographics.population
25375	269	891f1d0b58bffff	h3place				13.68361	52.83965	9.0		52.83964530429415	13.68361475399976	52.84041666670893	13.682361111122056	0.8831158145270541	891f1d0b58bffff	9	data4good.population	2019	demographics.population
25390	270	891f1d034d3ffff	h3place				13.75387	52.96381	9.0		52.96381381454543	13.753865548548859	52.96541666670904	13.753750000011005	1.1580878160234973	891f1d034d3ffff	9	data4good.population	2019	demographics.population
25435	271	891f1d19cb3ffff	h3place				13.63899	52.89097	9.0		52.890969671116444	13.638986457042357	52.89125000004231	13.6376388888998	0.8831158145270541	891f1d19cb3ffff	9	data4good.population	2019	demographics.population
25539	273	891f1d0abc7ffff	h3place				13.84271	52.82922	9.0		52.82921502755248	13.842705655877229	52.8295833333756	13.845138888899964	2.6038021500922697	891f1d0abc7ffff	9	data4good.population	2019	demographics.population
25554	275	891f1d0a883ffff	h3place				13.82843	52.85048	9.0		52.850478242056994	13.828432752920808	52.85152777782005	13.827083333344394	2.6038021500922697	891f1d0a883ffff	9	data4good.population	2019	demographics.population
25563	276	891f1d02583ffff	h3place				13.8711	53.00725	9.0		53.007252523257925	13.871101294843372	53.00736111115352	13.873194444455542	0.996260598231576	891f1d02583ffff	9	data4good.population	2019	demographics.population
25599	277	891f1d156b7ffff	h3place				13.90308	53.02619	9.0		53.026191813090904	13.903077861549482	53.02708333337575	13.903472222233344	0.996260598231576	891f1d156b7ffff	9	data4good.population	2019	demographics.population
25603	278	891f1d0a3a7ffff	h3place				13.77518	52.84496	9.0		52.8449644151248	13.775175371854024	52.844861111153385	13.77763888889991	2.6038021500922697	891f1d0a3a7ffff	9	data4good.population	2019	demographics.population
25613	279	891f1d0f09bffff	h3place				13.91361	52.83815	9.0		52.838151403411565	13.913612889635694	52.837916666708935	13.913194444455574	0.9885072328726938	891f1d0f09bffff	9	data4good.population	2019	demographics.population
25715	280	891f1d0ae6fffff	h3place				13.80166	52.83177	9.0		52.83177011661197	13.801657915181254	52.83291666670893	13.800416666677709	2.6038021500922697	891f1d0ae6fffff	9	data4good.population	2019	demographics.population
25788	281	891f1d0a54fffff	h3place				13.7507	52.86562	9.0		52.86562253042016	13.750702366369605	52.86513888893118	13.749583333344331	0.8831158145270541	891f1d0a54fffff	9	data4good.population	2019	demographics.population
25878	99	891f1d0ae63ffff	h3place				13.79894	52.83407	9.0		52.83406737084711	13.798940574025325	52.83347222226448	13.800138888899928	2.6038021500922697	891f1d0ae63ffff	9	data4good.population	2019	demographics.population
25882	283	891f1d1aa07ffff	h3place				13.68668	52.93787	9.0		52.93786761304035	13.686676073471741	52.9368055555979	13.68763888889984	1.1580878160234973	891f1d1aa07ffff	9	data4good.population	2019	demographics.population
25909	284	891f1d0a8c7ffff	h3place				13.82369	52.8453	9.0		52.8453006987381	13.823688956458328	52.84569444448672	13.821805555566613	2.6038021500922697	891f1d0a8c7ffff	9	data4good.population	2019	demographics.population
25989	285	891f1d015cbffff	h3place				13.81138	52.91079	9.0		52.91079222412146	13.811378621461161	52.91097222226455	13.81236111112216	1.0738071421188593	891f1d015cbffff	9	data4good.population	2019	demographics.population
25993	286	891f1d0b5cfffff	h3place				13.67889	52.83446	9.0		52.834462442981355	13.67888536240557	52.83486111115337	13.677361111122051	0.8831158145270541	891f1d0b5cfffff	9	data4good.population	2019	demographics.population
26083	287	891f1d0a853ffff	h3place				13.81895	52.84012	9.0		52.840122623624076	13.818945977320642	52.8395833333756	13.819027777788833	2.6038021500922697	891f1d0a853ffff	9	data4good.population	2019	demographics.population
26187	288	891f1d0a0a7ffff	h3place				13.75614	52.86103	9.0		52.86103300109687	13.756141962754976	52.86152777782007	13.755972222233224	0.8831158145270541	891f1d0a0a7ffff	9	data4good.population	2019	demographics.population
26431	103	891f1d19b23ffff	h3place				13.6829	52.84941	9.0		52.849414869938975	13.682903222029642	52.84958333337561	13.682638888899834	0.8831158145270541	891f1d19b23ffff	9	data4good.population	2019	demographics.population
26432	291	891f1d022abffff	h3place				13.84835	52.96679	9.0		52.96679486550117	13.848347382548923	52.96541666670904	13.8484722222333	0.9553310608563964	891f1d022abffff	9	data4good.population	2019	demographics.population
26435	292	891f1d102d3ffff	h3place				13.71323	53.02997	9.0		53.029970897954804	13.713233514271657	53.0290277778202	13.71236111112208	0.7043473168458294	891f1d102d3ffff	9	data4good.population	2019	demographics.population
26490	293	891f1d18a17ffff	h3place				13.7055	52.88996	9.0		52.88996393206418	13.705502654534603	52.889305555597865	13.704861111122074	0.8831158145270541	891f1d18a17ffff	9	data4good.population	2019	demographics.population
26541	294	891f1d0e297ffff	h3place				13.97337	52.86114	9.0		52.8611381548879	13.973367041941483	52.86041666670895	13.974583333344512	1.1645104365383094	891f1d0e297ffff	9	data4good.population	2019	demographics.population
26546	295	891f1d18b0bffff	h3place				13.7364	52.88686	9.0		52.88685837336154	13.736396348468311	52.88597222226453	13.734305555566545	0.8831158145270541	891f1d18b0bffff	9	data4good.population	2019	demographics.population
26644	296	891f1d11a1bffff	h3place				13.74534	52.97556	9.0		52.97556053021085	13.74534108205302	52.97458333337571	13.74430555556655	1.1580878160234973	891f1d11a1bffff	9	data4good.population	2019	demographics.population
26708	297	891f1d01357ffff	h3place				13.82161	52.87461	9.0		52.874611445965186	13.821614723766894	52.87430555559785	13.821250000011055	1.6785907370469983	891f1d01357ffff	9	data4good.population	2019	demographics.population
26822	104	891f1d0ae47ffff	h3place				13.79114	52.83607	9.0		52.836071692299384	13.791135463525498	52.83541666670893	13.79152777778881	2.6038021500922697	891f1d0ae47ffff	9	data4good.population	2019	demographics.population
26886	299	891f1d115a7ffff	h3place				13.70813	53.02967	9.0		53.02967389192757	13.70813272084674	53.0290277778202	13.707361111122076	0.7043473168458294	891f1d115a7ffff	9	data4good.population	2019	demographics.population
26953	300	891f1d0b5bbffff	h3place				13.69379	52.84024	9.0		52.84023973623313	13.693786046055378	52.84069444448672	13.691805555566509	0.8831158145270541	891f1d0b5bbffff	9	data4good.population	2019	demographics.population
26966	301	891f1d0a62fffff	h3place				13.72123	52.8492	9.0		52.84919771304005	13.721230338915536	52.85013888893116	13.723194444455425	2.6038021500922697	891f1d0a62fffff	9	data4good.population	2019	demographics.population
26974	302	891f1d02c5bffff	h3place				13.91396	52.98031	9.0		52.98031326757595	13.913964086574143	52.98125000004238	13.914583333344464	0.9553310608563964	891f1d02c5bffff	9	data4good.population	2019	demographics.population
27063	303	891f1d0a37bffff	h3place				13.75824	52.83172	9.0		52.831720237260974	13.758244349902993	52.83208333337559	13.75958333334434	2.6038021500922697	891f1d0a37bffff	9	data4good.population	2019	demographics.population
27124	304	891f1d015dbffff	h3place				13.80866	52.91309	9.0		52.91308651143828	13.808658277757088	52.91375000004233	13.806527777788824	1.0738071421188593	891f1d015dbffff	9	data4good.population	2019	demographics.population
27157	305	891f1d19c87ffff	h3place				13.6339	52.89067	9.0		52.89067005424876	13.633898020002523	52.89097222226453	13.635138888899796	0.8831158145270541	891f1d19c87ffff	9	data4good.population	2019	demographics.population
27267	126	891f1d15e77ffff	h3place				13.98678	53.00154	9.0		53.0015377182695	13.986775783858846	53.00097222226462	13.9873611111223	0.996260598231576	891f1d15e77ffff	9	data4good.population	2019	demographics.population
27371	127	891f1d0a303ffff	h3place				13.76026	52.8392	9.0		52.83919684569814	13.760262471287428	52.83875000004227	13.761527777788784	2.6038021500922697	891f1d0a303ffff	9	data4good.population	2019	demographics.population
27435	349	891f1d0aa83ffff	h3place				13.81183	52.83235	9.0		52.832354514098576	13.811833040778348	52.833750000042265	13.812083333344384	2.6038021500922697	891f1d0aa83ffff	9	data4good.population	2019	demographics.population
27511	131	891f1d02d0bffff	h3place				13.96226	52.98548	9.0		52.985480137652985	13.962263934680463	52.98597222226461	13.962638888900058	0.996260598231576	891f1d02d0bffff	9	data4good.population	2019	demographics.population
27571	351	891f1d013cbffff	h3place				13.8138	52.87662	9.0		52.87661552169726	13.813804925675864	52.87791666670896	13.814027777788828	1.6785907370469983	891f1d013cbffff	9	data4good.population	2019	demographics.population
27631	352	891f1d01433ffff	h3place				13.80119	52.91021	9.0		52.91020719474407	13.801191423925907	52.90930555559788	13.801805555566595	1.0738071421188593	891f1d01433ffff	9	data4good.population	2019	demographics.population
27642	353	891f1d0290bffff	h3place				13.9813	52.96941	9.0		52.96940878517315	13.98129589511841	52.96930555559793	13.98319444445563	0.996260598231576	891f1d0290bffff	9	data4good.population	2019	demographics.population
27713	354	891f1d0a283ffff	h3place				13.72158	52.84431	9.0		52.84431267834118	13.721583342217205	52.843472222264495	13.71930555556653	2.6038021500922697	891f1d0a283ffff	9	data4good.population	2019	demographics.population
27727	489	891f1d0f56bffff	h3place				13.93907	52.83959	9.0		52.8395872408793	13.939065932446535	52.84013888893116	13.93736111112226	0.9885072328726938	891f1d0f56bffff	9	data4good.population	2019	demographics.population
27793	490	891f1d0ae9bffff	h3place				13.78772	52.84814	9.0		52.84814057963997	13.787721405128094	52.84791666670894	13.787916666677695	2.6038021500922697	891f1d0ae9bffff	9	data4good.population	2019	demographics.population
27812	491	891f1d0ac2fffff	h3place				13.82809	52.85536	9.0		52.855363975728594	13.828087492523132	52.855972222264505	13.827083333344394	2.6038021500922697	891f1d0ac2fffff	9	data4good.population	2019	demographics.population
27978	184	891f1d0aa97ffff	h3place				13.8142	52.83494	9.0		52.83494401683442	13.814203815361614	52.83513888893116	13.813194444455494	2.6038021500922697	891f1d0aa97ffff	9	data4good.population	2019	demographics.population
28017	493	891f1d0a3a3ffff	h3place				13.77009	52.84467	9.0		52.84467072627812	13.770087553153399	52.84513888893116	13.76930555556657	2.6038021500922697	891f1d0a3a3ffff	9	data4good.population	2019	demographics.population
28025	494	891f1d02c3bffff	h3place				13.93675	52.98405	9.0		52.98404647554704	13.936752117772269	52.98291666670905	13.935138888900036	0.996260598231576	891f1d02c3bffff	9	data4good.population	2019	demographics.population
28045	495	891f1d11a2fffff	h3place				13.76608	52.97186	9.0		52.9718645749104	13.76608189994459	52.97125000004237	13.765416666677678	1.1580878160234973	891f1d11a2fffff	9	data4good.population	2019	demographics.population
28058	496	891f1d18a47ffff	h3place				13.6984	52.8822	9.0		52.88219604742639	13.698400371651214	52.88208333337563	13.700416666677626	0.8831158145270541	891f1d18a47ffff	9	data4good.population	2019	demographics.population
28079	497	891f1d0f5d7ffff	h3place				13.92787	52.85368	9.0		52.85367555245655	13.927870518527808	52.85291666670894	13.928750000011142	0.9885072328726938	891f1d0f5d7ffff	9	data4good.population	2019	demographics.population
